EA_REGION,REGION,PERMIT_REF,VERSION,OUTLET_NUMBER,EFFLUENT_NUMBER,SPT_DESC,EFF_SAMPLE_POINT,EFF_TMEN_CODE,TMEN_DESC,DWF (m3_d),MAX_DAILY (m3_d),MEAN (m3_d),MAX_RATE (l_s),samplingPoint.notation
SW,EA South West Region,011345,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,A3210102,01,BIOLOGICAL FILTRATION,210.0,,,,SW-A3210102
SW,EA South West Region,011351,1,1,1,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,A0360119,01,BIOLOGICAL FILTRATION,,24.0,,1.0,SW-A0360119
SW,EA South West Region,042115,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50250404,01,BIOLOGICAL FILTRATION,,10.0,,,SW-50250404
SW,EA South West Region,011563,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z3110105,01,BIOLOGICAL FILTRATION,365.0,,,,SW-Z3110105
SW,EA South West Region,010017,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,A3240103,01,BIOLOGICAL FILTRATION,423.0,,,,SW-A3240103
SW,EA South West Region,010017,1,2,1,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,A3240113,09,PRIMARY SETTLEMENT,,,,,SW-A3240113
SW,EA South West Region,010020,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z1160103,01,BIOLOGICAL FILTRATION,20.0,,,,SW-Z1160103
SW,EA South West Region,011602,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,A4070136,01,BIOLOGICAL FILTRATION,,5.0,,,SW-A4070136
SW,EA South West Region,011608,1,1,1,TRADE DISCHARGES - MINERAL WORKINGS,Z3110140,01,BIOLOGICAL FILTRATION,,7500.0,,,SW-Z3110140
SW,EA South West Region,011621,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,A0340318,01,BIOLOGICAL FILTRATION,,45.0,,,SW-A0340318
SW,EA South West Region,011722,1,2,1,TRADE DISCHARGES - SITE DRAINAGE,Z2050113,11,SCREENING,,,,120.0,SW-Z2050113
SW,EA South West Region,011776,1,1,1,TRADE DISCHARGES - PROCESS EFFLUENT - WATER COMPANY (WTW),Z7500142,01,BIOLOGICAL FILTRATION,1500.0,,,,SW-Z7500142
SW,EA South West Region,010034,1,2,1,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,A2270450,11,SCREENING,,,,21.5,SW-A2270450
SW,EA South West Region,010045,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z8490105,01,BIOLOGICAL FILTRATION,140.0,,,,SW-Z8490105
SW,EA South West Region,010049,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,A3220201,01,BIOLOGICAL FILTRATION,,,,,SW-A3220201
SW,EA South West Region,010063,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,B3140102,01,BIOLOGICAL FILTRATION,410.0,,,,SW-B3140102
SW,EA South West Region,010065,1,2,1,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,A2280125,11,SCREENING,,,,,SW-A2280125
SW,EA South West Region,010067,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z2030302,03,TERTIARY BIOLOGICAL,42.0,,,,SW-Z2030302
SW,EA South West Region,010069,1,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,Z9400117,12,MACERATION,,,,,SW-Z9400117
SW,EA South West Region,010073,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,B0050104,01,BIOLOGICAL FILTRATION,1420.0,,,,SW-B0050104
SW,EA South West Region,010098,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z1011505,01,BIOLOGICAL FILTRATION,430.0,,,,SW-Z1011505
SW,EA South West Region,040119,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50240313,01,BIOLOGICAL FILTRATION,500.0,,,,SW-50240313
SW,EA South West Region,040171,1,2,1,AGRICULTURE - FISH FARMING - WATER COMPANY,C0182100,11,SCREENING,,1125.0,,13.0,SW-C0182100
SW,EA South West Region,012129,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z7500138,01,BIOLOGICAL FILTRATION,225.0,,,,SW-Z7500138
SW,EA South West Region,012161,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Z1010110,01,BIOLOGICAL FILTRATION,,18.0,,,SW-Z1010110
SW,EA South West Region,012190,1,2,1,AGRICULTURE - FISH FARMING - WATER COMPANY,Z7500029,11,SCREENING,,1000.0,,15.0,SW-Z7500029
SW,EA South West Region,012199,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,A1320113,01,BIOLOGICAL FILTRATION,28.0,,,,SW-A1320113
SW,EA South West Region,010336,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,A1320209,01,BIOLOGICAL FILTRATION,,10.0,,,SW-A1320209
SW,EA South West Region,010392,1,1,1,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,B0050112,11,SCREENING,,,,,SW-B0050112
SW,EA South West Region,012492,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Z2030435,01,BIOLOGICAL FILTRATION,,15.0,,,SW-Z2030435
SW,EA South West Region,040450,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50320175,01,BIOLOGICAL FILTRATION,1800.0,,,,SW-50320175
SW,EA South West Region,040450,1,2,1,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,50320173,11,SCREENING,,,,,SW-50320173
SW,EA South West Region,012547,1,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,Z1440119,,,,,,,SW-Z1440119
SW,EA South West Region,012554,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,B0050113,01,BIOLOGICAL FILTRATION,,5.0,,,SW-B0050113
SW,EA South West Region,040543,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,C1217900,29,PACKAGE TREATMENT PLANT,,77.0,,,SW-C1217900
SW,EA South West Region,040632,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,C1832900,01,BIOLOGICAL FILTRATION,,4.5,,,SW-C1832900
SW,EA South West Region,010579,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,B0090108,01,BIOLOGICAL FILTRATION,,5.0,,,SW-B0090108
SW,EA South West Region,012847,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,E1006401,01,BIOLOGICAL FILTRATION,,5.0,,,SW-E1006401
SW,EA South West Region,050826,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,C1572900,06,SEPTIC TANK,,5.0,,,SW-C1572900
SW,EA South West Region,013109,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,A0340108,,,,74045.0,,857.0,SW-A0340108
SW,EA South West Region,050925,1,1,1,AGRICULTURE - FISH FARMING - WATER COMPANY,50430119,11,SCREENING,,9080.0,,,SW-50430119
SW,EA South West Region,050929,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,C1820900,06,SEPTIC TANK,,6.0,,,SW-C1820900
SW,EA South West Region,050962,1,1,1,TRADE DISCHARGES - PROCESS EFFLUENT - WATER COMPANY (WTW),50341285,01,BIOLOGICAL FILTRATION,,173.0,,,SW-50341285
SW,EA South West Region,043472,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50240333,23,ACTIVATED SLUDGE,1760.0,,,55.0,SW-50240333
SW,EA South West Region,010508,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,B0011105,06,SEPTIC TANK,,3.1,,,SW-B0011105
SW,EA South West Region,050689,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,C1524900,01,BIOLOGICAL FILTRATION,,13.6,,,SW-C1524900
SW,EA South West Region,050690,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50240484,07,DO NOT USE - SEPTIC TANK & FILTER,,1.6,,,SW-50240484
SW,EA South West Region,050707,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50250580,01,BIOLOGICAL FILTRATION,,,,,SW-50250580
SW,EA South West Region,050710,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,C1528900,01,BIOLOGICAL FILTRATION,,5.4,,,SW-C1528900
SW,EA South West Region,040811,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50520223,01,BIOLOGICAL FILTRATION,,11.0,,,SW-50520223
SW,EA South West Region,040861,1,1,1,SEWAGE DISCHARGES - PUMPING STATION - WATER COMPANY,6WXE0123,12,MACERATION,1383.0,,,,SW-6WXE0123
SW,EA South West Region,050860,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50360944,01,BIOLOGICAL FILTRATION,,41.0,,,SW-50360944
SW,EA South West Region,013288,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Z8490198,01,BIOLOGICAL FILTRATION,,7.2,,,SW-Z8490198
SW,EA South West Region,013383,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,E1270049,01,BIOLOGICAL FILTRATION,,150.0,,,SW-E1270049
SW,EA South West Region,051115,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50340913,06,SEPTIC TANK,,,13.6,,SW-50340913
SW,EA South West Region,051130,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50051107,06,SEPTIC TANK,,4.0,,,SW-50051107
SW,EA South West Region,021248,1,1,1,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,B0070102,21,SAND FILTRATION,,,,85.0,SW-B0070102
SW,EA South West Region,051270,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,C1831900,01,BIOLOGICAL FILTRATION,,45.0,,,SW-C1831900
SW,EA South West Region,041401,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50340139,01,BIOLOGICAL FILTRATION,,,,,SW-50340139
SW,EA South West Region,070009,1,2,1,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,60030541,11,SCREENING,,,,,SW-60030541
SW,EA South West Region,070020,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,60033311,03,TERTIARY BIOLOGICAL,125.0,,,,SW-60033311
SW,EA South West Region,070026,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E4170019,01,BIOLOGICAL FILTRATION,100.0,,,,SW-E4170019
SW,EA South West Region,070062,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E1210019,01,BIOLOGICAL FILTRATION,85.0,,,,SW-E1210019
SW,EA South West Region,070084,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E1000049,01,BIOLOGICAL FILTRATION,50.0,,,,SW-E1000049
SW,EA South West Region,070096,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,60033369,01,BIOLOGICAL FILTRATION,66.0,,,,SW-60033369
SW,EA South West Region,021450,1,1,1,TRADE DISCHARGES - SITE DRAINAGE,A2270442,16,OIL INTERCEPTOR,,,,,SW-A2270442
SW,EA South West Region,200355/FN/01,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,72922737,,,81.0,,,,SW-72922737
SW,EA South West Region,200364/FN/01,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,72933722,,,72.0,,,,SW-72933722
SW,EA South West Region,081921,1,2,1,AGRICULTURE - FISH FARMING - WATER COMPANY,60560725,11,SCREENING,,,,,SW-60560725
SW,EA South West Region,081930,1,1,1,AGRICULTURE - FISH FARMING - NOT WATER COMPANY,E1000642,11,SCREENING,,4545.0,,,SW-E1000642
SW,EA South West Region,DRA 1349,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70826012,,,104.54,,,,SW-70826012
SW,EA South West Region,021277,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Z1011548,01,BIOLOGICAL FILTRATION,,,,,SW-Z1011548
SW,EA South West Region,021316,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Z3110208,01,BIOLOGICAL FILTRATION,,20.0,,,SW-Z3110208
SW,EA South West Region,070424,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,60030539,01,BIOLOGICAL FILTRATION,800.0,2246.0,,,SW-60030539
SW,EA South West Region,081979,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E7050019,01,BIOLOGICAL FILTRATION,,5.76,,,SW-E7050019
SW,EA South West Region,081987,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,60032956,06,SEPTIC TANK,6.8,,,0.1,SW-60032956
SW,EA South West Region,082003,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,E4350029,01,BIOLOGICAL FILTRATION,0.9,,,0.02,SW-E4350029
SW,EA South West Region,082078,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,T1000034,01,BIOLOGICAL FILTRATION,5.4,,,0.5,SW-T1000034
SW,EA South West Region,DRA 192,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,72930815,,,190.0,,,,SW-72930815
SW,EA South West Region,DRA 262,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70591632,,,91.0,,,,SW-70591632
SW,EA South West Region,DRA 397,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70591706,,,73.5,,,,SW-70591706
SW,EA South West Region,DRA 464,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70812669,,,300.36,,,,SW-70812669
SW,EA South West Region,DRA 598,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,72810118,,,,10.0,,,SW-72810118
SW,EA South West Region,100343,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z1012103,01,BIOLOGICAL FILTRATION,10000.0,,,,SW-Z1012103
SW,EA South West Region,071894,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,60010154,01,BIOLOGICAL FILTRATION,285.0,830.0,,,SW-60010154
SW,EA South West Region,15/47/1/P/6,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81010236,,,39.38,,,,SW-81010236
SW,EA South West Region,082094,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,T1000020,01,BIOLOGICAL FILTRATION,,75.0,,3.0,SW-T1000020
SW,EA South West Region,082117,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,E1310029,01,BIOLOGICAL FILTRATION,12.7,,,0.4,SW-E1310029
SW,EA South West Region,2896/45,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81010812,,,,428.4,,,SW-81010812
SW,EA South West Region,2898/38,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70816605,,,,3.57,,,SW-70816605
SW,EA South West Region,082162,1,1,1,SEWAGE DISCHARGES - PUMPING STATION - WATER COMPANY,E2000039,12,MACERATION,,,,,SW-E2000039
SW,EA South West Region,082179,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,E1450009,01,BIOLOGICAL FILTRATION,3.6,,,0.1,SW-E1450009
SW,EA South West Region,082229,1,1,1,TRADE DISCHARGES - PROCESS EFFLUENT - WATER COMPANY (WTW),60590123,11,SCREENING,7828.0,,,108.7,SW-60590123
SW,EA South West Region,082302,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E0910009,21,SAND FILTRATION,150.0,,450.0,,SW-E0910009
SW,EA South West Region,082346,1,1,1,TRADE DISCHARGES - PROCESS EFFLUENT - WATER COMPANY (WTW),E0910399,04,CHEMICAL,,27000.0,,,SW-E0910399
SW,EA South West Region,100013,1,3,1,TRADE DISCHARGES - SITE DRAINAGE,Z1010605,21,SAND FILTRATION,,,,,SW-Z1010605
SW,EA South West Region,071520,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,60010529,01,BIOLOGICAL FILTRATION,,22.0,,,SW-60010529
SW,EA South West Region,071617,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,E2009949,01,BIOLOGICAL FILTRATION,,1.0,,,SW-E2009949
SW,EA South West Region,100233,1,3,1,AGRICULTURE - FISH FARMING - WATER COMPANY,E2190229,11,SCREENING,,,,,SW-E2190229
SW,EA South West Region,100311,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,B0020154,01,BIOLOGICAL FILTRATION,160000.0,,,,SW-B0020154
SW,EA South West Region,100319,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,60101023,01,BIOLOGICAL FILTRATION,,9.4,,,SW-60101023
SW,EA South West Region,NRA-SW-0002,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73011323,,,120.0,,,,SW-73011323
SW,EA South West Region,NRA-SW-0007,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,91251612,,,100.0,,,,SW-91251612
SW,EA South West Region,NRA-SW-0049,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82540181,01,BIOLOGICAL FILTRATION,,,,,SW-82540181
SW,EA South West Region,NRA-SW-0051,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70723353,,,,,,,SW-70723353
SW,EA South West Region,NRA-SW-0056,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70591772,29,PACKAGE TREATMENT PLANT,,,,,SW-70591772
SW,EA South West Region,NRA-SW-0058,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82713492,01,BIOLOGICAL FILTRATION,,,,,SW-82713492
SW,EA South West Region,NRA-SW-0063,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,72935483,,,,,,,SW-72935483
SW,EA South West Region,071625,1,1,1,AGRICULTURE - FISH FARMING - WATER COMPANY,E8101319,11,SCREENING,,10000.0,,37.6,SW-E8101319
SW,EA South West Region,071660,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E5000089,01,BIOLOGICAL FILTRATION,40.0,,,,SW-E5000089
SW,EA South West Region,NRA-SW-0070,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73030889,,,,,,,SW-73030889
SW,EA South West Region,NRA-SW-0080,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81201134,,,,,,,SW-81201134
SW,EA South West Region,NRA-SW-0090,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70557495,,,,,,,SW-70557495
SW,EA South West Region,071828,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,E2040109,06,SEPTIC TANK,,2.4,,,SW-E2040109
SW,EA South West Region,071853,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E2030059,01,BIOLOGICAL FILTRATION,341.0,,,,SW-E2030059
SW,EA South West Region,300533/PA/01,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,82540007,29,PACKAGE TREATMENT PLANT,,20.0,,,SW-82540007
SW,EA South West Region,NRA-SW-0247,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70591021,,,300.0,,,,SW-70591021
SW,EA South West Region,15/47/41/P/6,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81231751,,,68.2,,,,SW-81231751
SW,EA South West Region,15/48/231/P/19,1,2,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81916653,,,120.0,,,,SW-81916653
SW,EA South West Region,15/48/231/P/30,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,81911106,,,,7.3,,,SW-81911106
SW,EA South West Region,15/49/26/P/54,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82311346,,,649.6,,,,SW-82311346
SW,EA South West Region,NRA-SW-0581,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,70110223,,,,14.0,,,SW-70110223
SW,EA South West Region,NRA-SW-6627,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,72913315,,,67.3,,,,SW-72913315
SW,EA South West Region,NRA-SW-3431,1,1,1,AGRICULTURE - FISH FARMING - WATER COMPANY,73020155,,,,4320.0,,,SW-73020155
SW,EA South West Region,SWWA 135,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,81917809,,,,17.0,,,SW-81917809
SW,EA South West Region,NRA-SW-3609,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,82214973,06,SEPTIC TANK,,45.0,,,SW-82214973
SW,EA South West Region,NRA-SW-3662,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,81940009,,,,14.0,,,SW-81940009
SW,EA South West Region,NRA-SW-3673,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81522719,,,127.0,,,,SW-81522719
SW,EA South West Region,NRA-SW-6620,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70632330,,,209.0,,,,SW-70632330
SW,EA South West Region,NRA-SW-6626,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70501051,,,421.5,,,,SW-70501051
SW,EA South West Region,NRA-SW-6684,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70220150,01,BIOLOGICAL FILTRATION,285.0,,,,SW-70220150
SW,EA South West Region,SWWA 2109,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81911232,,,27.0,,,,SW-81911232
SW,EA South West Region,SWWA 213,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82514109,,,3370.0,,,,SW-82514109
SW,EA South West Region,NRA-SW-6784,1,1,1,AGRICULTURE - FISH FARMING - NOT WATER COMPANY,70217980,,,,654.55,,8.0,SW-70217980
SW,EA South West Region,SWWA 2259,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70910353,01,BIOLOGICAL FILTRATION,270.0,,,,SW-70910353
SW,EA South West Region,SWWA 2271,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,70230432,,,,11.52,,,SW-70230432
SW,EA South West Region,NRA-SW-3897,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70232035,,,110.0,,,6.16,SW-70232035
SW,EA South West Region,NRA-SW-6901,1,2,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,70630010,,,,7.5,,,SW-70630010
SW,EA South West Region,NRA-SW-6912,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,70513167,,,,34.0,,,SW-70513167
SW,EA South West Region,SWWA 2475,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70531606,,,119.0,,,,SW-70531606
SW,EA South West Region,072231,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,E1440039,01,BIOLOGICAL FILTRATION,,1.0,,,SW-E1440039
SW,EA South West Region,072267,1,B,1,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,E3150009,11,SCREENING,,655.0,,20.0,SW-E3150009
SW,EA South West Region,072379,1,1,1,SEWAGE & TRADE COMBINED - UNSPECIFIED,E3020109,01,BIOLOGICAL FILTRATION,,,,,SW-E3020109
SW,EA South West Region,NRA-SW-0742,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,81520145,,,,30.0,,,SW-81520145
SW,EA South West Region,072479,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,E1600019,01,BIOLOGICAL FILTRATION,,10.0,,,SW-E1600019
SW,EA South West Region,072487,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E3170019,01,BIOLOGICAL FILTRATION,1650.0,,,,SW-E3170019
SW,EA South West Region,200182/PW/01,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,70523991,,,,10.5,,,SW-70523991
SW,EA South West Region,NRA-SW-6368,1,1,1,TRADE DISCHARGES - PROCESS EFFLUENT - WATER COMPANY (WTW),81710287,,,,,,,SW-81710287
SW,EA South West Region,NRA-SW-6389,1,1,1,AGRICULTURE - FISH FARMING - NOT WATER COMPANY,73012152,99,NONE,,25920.0,,300.0,SW-73012152
SW,EA South West Region,SWWA 1155,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,82518106,,,19.8,,,,SW-82518106
SW,EA South West Region,010437,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,B0011002,01,BIOLOGICAL FILTRATION,,15.0,,,SW-B0011002
