id,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.easting,samplingPoint.northing,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,observation.month,samplingPurpose,sampleMaterialType,determinand.notation,determinand.prefLabel,result,unit,PERMIT_NUMBER,PERMIT_VERSION,DISCHARGE_EASTING,DISCHARGE_NORTHING,EA_REGION,REGION,OUTLET_NUMBER,EFFLUENT_NUMBER,MONTH_FROM,MONTH_TO,ROW_ID,N,DETE,METHOD,UNITS,RULE_TYPE,RULE_VALUE,ROW_PASS_STATUS,OBSERVATION_GROUPING_PASS_STATUS
https://environment.data.gov.uk/water-quality/sampling-point/SW-50540137/sample/3500808/observation/6455,SW-50540137,LOWER MAGISTON WATERCRESS FARM C,363527.4668885063,96073.7662505502,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2023-12-13 09:15:00,12,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,6455,Zinc,14.0,MICROGRAM PER LITRE,401223,3.0,363480.0,96120.0,SW,EA South West Region,2,1,1,12,91,1,Zinc,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,75.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3473988/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-01-09 11:06:00,1,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,8.05,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,5.5,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3473988/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-01-09 11:06:00,1,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,8.05,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3476260/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-02-03 07:45:00,2,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,8.18,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,5.5,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3476260/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-02-03 07:45:00,2,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,8.18,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3480320/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-04-06 07:57:00,4,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.78,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,5.5,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3480320/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-04-06 07:57:00,4,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.78,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3483224/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-05-12 10:11:00,5,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,8.05,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,5.5,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3483224/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-05-12 10:11:00,5,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,8.05,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3493306/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-08-03 11:00:00,8,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.89,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,5.5,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3493306/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-08-03 11:00:00,8,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.89,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3495683/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-09-02 11:55:00,9,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.8,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,5.5,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3495683/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-09-02 11:55:00,9,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.8,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3498583/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-10-30 12:16:00,10,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.76,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,5.5,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3498583/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-10-30 12:16:00,10,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.76,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3501121/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-11-27 08:22:00,11,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,8.24,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,5.5,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3501121/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-11-27 08:22:00,11,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,8.24,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3474047/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-01-16 09:16:00,1,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.74,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3474047/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-01-16 09:16:00,1,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.74,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3474047/observation/6051,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-01-16 09:16:00,1,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,6051,Iron,1930.0,MICROGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,124,1,Iron,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,7000.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3476288/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-02-26 08:40:00,2,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.85,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3476288/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-02-26 08:40:00,2,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.85,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3476288/observation/0111,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-02-26 08:40:00,2,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,111,Ammoniacal Nitrogen as N,1.42,MILLIGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,142,2,Ammoniacal Nitrogen as N,ABSOLUTE,MILLIGRAM PER LITRE,MAXIMUM VALUE,20.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3476288/observation/6051,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-02-26 08:40:00,2,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,6051,Iron,2890.0,MICROGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,124,1,Iron,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,7000.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3476398/observation/0085,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-02-27 10:46:00,2,WATER QUALITY UWWTD MONITORING DATA,FINAL SEWAGE EFFLUENT,85,BOD : 5 Day ATU,10.0,MILLIGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,12,2,BOD : 5 Day ATU,ABSOLUTE,MILLIGRAM PER LITRE,MAXIMUM VALUE,50.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3478174/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-03-27 09:14:00,3,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.57,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3478174/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-03-27 09:14:00,3,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.57,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3478174/observation/0085,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-03-27 09:14:00,3,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,85,BOD : 5 Day ATU,6.0,MILLIGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,12,2,BOD : 5 Day ATU,ABSOLUTE,MILLIGRAM PER LITRE,MAXIMUM VALUE,50.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3478174/observation/6051,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-03-27 09:14:00,3,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,6051,Iron,3570.0,MICROGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,124,1,Iron,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,7000.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3478362/observation/0085,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-03-28 08:34:00,3,WATER QUALITY UWWTD MONITORING DATA,FINAL SEWAGE EFFLUENT,85,BOD : 5 Day ATU,9.0,MILLIGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,12,2,BOD : 5 Day ATU,ABSOLUTE,MILLIGRAM PER LITRE,MAXIMUM VALUE,50.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3480335/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-04-11 08:08:00,4,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.68,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3480335/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-04-11 08:08:00,4,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.68,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3480335/observation/0111,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-04-11 08:08:00,4,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,111,Ammoniacal Nitrogen as N,0.34,MILLIGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,142,2,Ammoniacal Nitrogen as N,ABSOLUTE,MILLIGRAM PER LITRE,MAXIMUM VALUE,20.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3480335/observation/6051,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-04-11 08:08:00,4,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,6051,Iron,4170.0,MICROGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,124,1,Iron,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,7000.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3480796/observation/0085,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-04-12 09:47:00,4,WATER QUALITY UWWTD MONITORING DATA,FINAL SEWAGE EFFLUENT,85,BOD : 5 Day ATU,15.0,MILLIGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,12,2,BOD : 5 Day ATU,ABSOLUTE,MILLIGRAM PER LITRE,MAXIMUM VALUE,50.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3483237/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-05-15 08:14:00,5,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.86,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3483237/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-05-15 08:14:00,5,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.86,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3483237/observation/0111,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-05-15 08:14:00,5,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,111,Ammoniacal Nitrogen as N,0.44,MILLIGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,142,2,Ammoniacal Nitrogen as N,ABSOLUTE,MILLIGRAM PER LITRE,MAXIMUM VALUE,20.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3483237/observation/6051,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-05-15 08:14:00,5,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,6051,Iron,2460.0,MICROGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,124,1,Iron,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,7000.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3486120/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-06-06 09:36:00,6,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.64,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3486120/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2023-06-06 09:36:00,6,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.64,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
