PERMIT_REF,VERSION,DETE_CODE,row_count
CANM.1155,2,6425,2
CANM.1173,1,6425,2
CANM.1186,1,6425,2
CANM.1191,1,76,2
CANM.1191,2,76,2
CANM.1315,1,76,4
CANM.1315,1,3527,2
CANM.1315,1,6425,2
CANM.1315,2,76,4
CANM.1315,2,3527,2
CANM.1315,2,6425,2
CASM.0006,3,7444,3
CASM.0006,3,8174,3
CASM.0072,1,7444,2
CASM.0072,1,8174,2
CASM.0073,2,7444,2
CASM.0075,1,3063,2
CASM.0075,1,7444,2
CASM.0078,1,3063,2
CASM.0078,1,7444,3
CASM.0080,2,3063,2
CASM.0080,2,7444,3
CASM.0081,2,3063,2
CASM.0081,2,7444,3
CASM.0089,1,3063,3
CASM.0089,1,7444,3
CASM.0090,2,7444,2
CASM.0090,3,7444,2
CASM.0091,2,7444,2
CASM.0308,8,3647,2
CASM.0308,9,3647,2
CASM.0340,15,85,2
CASM.0340,15,135,2
CASM.0340,15,664,2
CASM.0340,15,7729,2
CASM.0340,15,7782,2
CASM.0403,1,7444,2
CASM.0403,2,7444,2
CASM.0417,1,6425,2
CASM.0442,1,6425,2
CASM.0480,1,3063,2
CASM.0480,1,7444,2
CASM.0481,1,3063,2
CASM.0481,1,7444,2
CASM.0571,1,61,2
CASM.0571,2,61,2
CASM.0571,3,61,2
CASM.0620,2,85,2
CASM.0620,2,111,2
CASM.0620,2,135,2
CASM.0620,2,664,2
CASM.0620,2,6425,2
CASM.0687,2,85,2
CASM.0687,2,111,2
CASM.0687,2,135,2
CASM.0687,2,664,2
CASM.0687,2,6425,2
CASM.0827,7,3647,2
CASM.0827,7,8174,2
CASM.0827,8,3647,2
CASM.0827,8,8174,2
CASM.0865,2,664,2
CASM.0865,2,6425,2
CASM.0865,2,7444,2
CASM.0874,2,664,2
CASM.0874,2,6425,2
CASM.0874,2,7444,2
CASM.0946,2,664,2
CASM.0946,2,6425,2
CASM.0946,2,7444,2
CASM.1004,3,76,2
CASM.1156,2,6425,2
CASM.1225,2,85,2
CASM.1225,2,111,2
CASM.1225,2,135,2
CASM.1225,2,664,2
CASM.1225,2,6425,2
CASM.1235,2,664,2
CASM.1235,2,6425,2
CASM.1235,2,7444,2
CASM.1459,2,664,2
CASM.1459,2,6425,2
CASM.1459,2,7444,2
CASM.2068,2,664,2
CASM.2068,2,6425,2
CASM.2068,2,7444,2
CASM.2630,1,76,2
CATM.2399,1,61,2
CATM.2399,1,666,2
CATM.2486,1,135,2
CATM.2502,2,85,2
CATM.2502,2,135,2
CATM.2502,2,6425,2
CATM.2717,3,3647,2
CATM.2900,3,61,2
CATM.2969,6,7444,2
CATM.2969,6,8174,2
CATM.2969,7,8174,2
CATM.2969,8,2932,2
CATM.2969,8,2933,2
CATM.2969,8,3647,3
CATM.2969,8,8174,2
CATM.2969,9,2928,2
CATM.2969,9,2932,2
CATM.2969,9,2933,2
CATM.2969,9,2934,2
CATM.2969,9,3647,3
CATM.2969,9,8174,2
CATM.3074,7,111,3
CATM.3074,8,111,2
CATM.3074,9,111,2
CATM.3074,9,3647,2
CATM.3074,10,111,2
CATM.3074,10,3647,2
CATM.3074,12,111,2
CATM.3074,13,111,2
CATM.3083,3,664,2
CATM.3083,3,6425,2
CATM.3083,3,7444,2
CATM.3092,5,85,3
CATM.3092,5,111,3
CATM.3092,6,85,3
CATM.3092,6,111,3
CATM.3092,7,111,2
CATM.3092,8,111,2
CATM.3092,9,111,2
CATM.3092,9,3647,2
CATM.3092,10,111,2
CATM.3092,10,3647,2
CATM.3092,11,111,2
CATM.3092,11,3647,2
CATM.3092,12,111,2
CATM.3092,12,3647,2
CATM.3092,13,111,2
CATM.3092,13,3647,2
CATM.3093,7,3647,2
CATM.3093,8,3647,2
CATM.3095,8,3647,2
CATM.3119,2,135,2
CATM.3119,2,664,2
CATM.3120,2,85,2
CATM.3120,2,111,2
CATM.3120,2,135,2
CATM.3120,2,664,2
CATM.3120,2,6425,2
CATM.3132,6,3647,2
CATM.3133,4,85,3
CATM.3133,4,111,3
CATM.3133,5,85,3
CATM.3133,5,111,3
CATM.3133,6,85,3
CATM.3133,6,111,3
CATM.3133,7,111,2
CATM.3133,8,111,2
CATM.3133,9,111,2
CATM.3133,9,3647,2
CATM.3146,3,664,2
CATM.3146,3,6425,2
CATM.3146,3,7444,2
CATM.3216,4,85,2
CATM.3216,4,111,2
CATM.3216,4,664,2
CATM.3216,4,7782,2
CATM.3216,5,85,2
CATM.3216,5,111,2
CATM.3216,5,664,2
CATM.3216,5,7729,2
CATM.3216,5,7782,2
CATM.3265,2,85,2
CATM.3265,2,111,2
CATM.3265,2,664,2
CATM.3265,2,6425,2
CATM.3285,2,664,2
CATM.3285,2,6425,2
CATM.3285,2,7444,2
CATM.3464,1,6425,2
CATM.3474,2,85,2
CATM.3474,2,135,2
CATM.3474,2,664,2
CATM.3474,2,6425,2
CATM.3524,3,85,3
CATM.3524,3,111,3
CATM.3524,4,85,3
CATM.3524,4,111,3
CATM.3524,5,111,2
CATM.3524,6,111,2
CATM.3524,7,111,2
CATM.3524,8,111,2
CATM.3577,2,85,2
CATM.3577,2,135,2
CATM.3577,2,664,2
CATM.3577,2,6425,2
CATM.3613,1,6425,2
CATM.3633,1,61,2
CATM.3633,1,111,2
CATM.3633,2,61,2
CATM.3633,2,111,2
CATM.3633,2,135,2
CATM.3633,3,61,2
CATM.3633,3,111,2
CATM.3633,3,135,3
CATM.3633,4,61,2
CATM.3633,4,111,2
CATM.3633,4,135,2
CATM.3633,5,61,2
CATM.3633,5,135,2
CATM.3633,5,664,2
CATM.3633,7,61,2
CATM.3633,7,135,3
CATM.3633,7,664,3
CATM.3651,11,3647,2
CATM.3660,1,85,2
CATM.3660,1,135,2
CAWM.0023,1,111,2
CAWM.0023,2,111,2
CAWM.0023,2,6425,2
CAWM.0076,2,664,2
CAWM.0076,2,6425,2
CAWM.0076,2,7444,2
CAWM.0083,6,3647,2
CAWM.0083,7,3647,2
CAWM.0192,5,3647,2
CAWM.0252,1,6425,2
CAWM.0270,1,6425,2
CAWM.0352,1,6425,2
CAWM.0363,1,6425,2
CAWM.0389,1,111,2
CAWM.0538,1,6425,2
CAWM.0638,1,7444,2
CAWM.0638,2,7444,2
CAWM.0648,3,6425,2
CAWM.0796,2,6425,2
CAWM.0942,3,85,3
CAWM.0942,3,111,3
CAWM.0942,4,111,2
CAWM.0942,5,111,2
CAWM.0942,6,111,2
CAWM.0942,7,111,2
CAWM.0942,7,3647,2
CAWM.1009,1,85,2
CAWM.1009,1,111,2
CAWM.1403,4,7444,2
CAWM.1403,5,3647,2
CAWM.1403,6,3647,2
CAWM.1418,2,85,2
CAWM.1418,2,111,2
CAWM.1418,2,135,2
CAWM.1418,2,664,2
CAWM.1418,2,6425,2
CDCNF05614,1,85,2
CDCNF05614,1,111,2
CDCNF05614,1,135,2
CDCNF05614,3,85,2
CDCNF05614,3,111,2
CDCNF05614,3,135,2
CDCNF05614,4,85,2
CDCNF05614,4,111,2
CDCNF05614,4,135,2
CDCNF05614,5,85,2
CDCNF05614,5,111,2
CDCNF05614,5,135,2
CDCNF05614,6,85,2
CDCNF05614,6,111,2
CDCNF05614,6,135,2
CDCNF05614,7,85,2
CDCNF05614,7,111,2
CDCNF05614,7,135,2
CDCNF05690,1,85,2
CDCNF05690,1,111,2
CDCNF05690,1,135,2
CDCNF05690,1,664,2
CDCNF14469,1,85,2
CDCNF14469,1,111,2
CDCNF14469,1,135,2
CDCNF14469,2,85,2
CDCNF14469,2,111,2
CDCNF14469,2,135,2
CEYR.0046,3,85,3
CEYR.0046,3,111,3
CEYR.0046,4,85,3
CEYR.0046,4,111,3
CEYR.0046,5,111,2
CEYR.0046,6,111,2
CG0360901,2,7444,2
CG038120101,1,7444,2
CG0404801,1,85,2
CG0404801,1,135,2
CG0404801,1,6425,2
CG0422801,1,6425,2
CG0422801,2,6425,2
CG0443901,1,6425,2
CG0443901,1,7444,2
CG0444301,1,6425,2
CG0444301,1,7444,2
CG0451301,2,7444,2
CG0451301,3,6425,2
CG0451301,3,7444,2
CLCP.0110,1,85,2
CLCP.0110,1,135,2
CLCP.0116,1,7444,2
CLCR.0048,1,88,2
CLCR.0048,1,135,2
CLCR.0048,2,88,2
CLCR.0048,2,135,2
CLCR.0048,3,88,2
CLCR.0048,3,135,2
CLCR.0048,4,88,2
CLCR.0048,4,135,2
CLCR.0048,5,88,2
CLCR.0048,5,135,2
CLCR.0048,6,88,2
CLCR.0048,6,135,2
CLCR.0048,13,85,3
CLCR.0048,13,111,3
CLCR.0048,14,85,3
CLCR.0048,14,111,3
CLCR.0048,15,111,2
CLCR.0048,16,111,2
CLCR.0048,17,111,2
CLCR.0048,18,111,2
CLCR.0048,19,111,2
CLCR.0048,19,3647,2
CLCR.0090,4,85,3
CLCR.0090,4,111,3
CLCR.0090,5,85,3
CLCR.0090,5,111,3
CLCR.0090,6,111,2
CLCR.0090,7,111,2
CLCR.0090,8,111,2
CLCR.0090,8,3647,2
CLCR.0097,9,3647,2
CLCR.0165,3,85,3
CLCR.0165,3,111,3
CLCR.0165,4,85,3
CLCR.0165,4,111,3
CLCR.0165,5,111,2
CLCR.0165,6,111,2
CLCR.0165,7,111,2
CLCR.0165,8,111,2
CLCR.0165,8,3647,2
CLCR.0165,9,111,2
CLCR.0165,9,3647,2
CLCR.0165,11,111,2
CLCR.0165,11,3647,2
CLCR.0181,1,7444,2
CM0005101,2,85,2
CM0005101,2,111,2
CM0005101,2,135,2
CM0005101,3,111,2
CM0040001,3,7444,2
CM0069001,9,3647,2
CM0073101,5,85,2
CM0073101,5,111,2
CM0073101,6,85,2
CM0073101,6,111,2
CM0073101,8,3647,2
CM0110801,6,85,3
CM0110801,6,111,3
CM0110801,6,135,3
CM0110801,6,172,3
CM0110801,6,3527,3
CM0110801,6,6425,3
CM0110801,6,7764,3
CM0115201,12,3647,2
CM0170001,4,7444,2
CM0183401,6,3647,2
CM0184001,1,76,2
CM0184001,2,76,2
CM0184001,3,76,2
CM0184801,4,7444,2
CM0184801,5,7444,2
CM0185501,3,7444,2
CM0185501,4,7444,2
CM0185601,5,7444,2
CM0191201,7,7444,2
CNTD.0002,4,85,3
CNTD.0002,4,111,3
CNTD.0002,5,85,3
CNTD.0002,5,111,3
CNTD.0002,6,111,2
CNTD.0002,7,111,2
CNTD.0004,4,85,3
CNTD.0004,4,111,3
CNTD.0004,5,85,3
CNTD.0004,5,111,3
CNTD.0004,6,111,2
CNTD.0004,7,111,2
CNTD.0004,7,3647,2
CNTD.0004,8,111,2
CNTD.0004,8,3647,2
CNTD.0004,9,111,2
CNTD.0004,9,3647,2
CNTD.0005,4,85,3
CNTD.0005,4,111,3
CNTD.0005,5,85,3
CNTD.0005,5,111,3
CNTD.0005,6,111,2
CNTD.0008,7,3647,2
CNTD.0012,9,3647,2
CNTD.0016,8,3647,2
CNTD.0017,3,85,3
CNTD.0017,3,111,3
CNTD.0017,3,135,3
CNTD.0017,3,6051,3
CNTD.0017,3,6057,3
CNTD.0017,4,85,3
CNTD.0017,4,111,5
CNTD.0017,4,135,3
CNTD.0017,4,6051,3
CNTD.0017,4,6057,3
CNTD.0017,5,85,3
CNTD.0017,5,111,5
CNTD.0017,5,135,3
CNTD.0017,5,6051,3
CNTD.0017,5,6057,3
CNTD.0017,6,85,3
CNTD.0017,6,111,5
CNTD.0017,6,135,3
CNTD.0017,6,6051,3
CNTD.0017,6,6057,3
CNTD.0017,7,85,2
CNTD.0017,7,111,5
CNTD.0017,7,135,2
CNTD.0017,7,6051,2
CNTD.0017,7,6057,2
CNTD.0017,7,7782,2
CNTD.0017,8,85,2
CNTD.0017,8,111,4
CNTD.0017,8,135,2
CNTD.0017,8,664,2
CNTD.0017,8,6051,2
CNTD.0017,8,6057,2
CNTD.0017,8,7782,2
CNTD.0017,9,111,2
CNTD.0017,10,111,2
CNTD.0017,10,3647,2
CNTD.0018,8,3647,2
CNTD.0018,9,3647,2
CNTD.0020,10,111,3
CNTD.0020,11,111,3
CNTD.0020,12,111,3
CNTD.0021,1,85,2
CNTD.0021,1,111,4
CNTD.0021,1,135,2
CNTD.0021,2,85,2
CNTD.0021,2,111,4
CNTD.0021,2,135,2
CNTD.0021,3,85,2
CNTD.0021,3,111,4
CNTD.0021,3,135,2
CNTD.0021,4,85,2
CNTD.0021,4,111,4
CNTD.0021,4,135,2
CNTD.0021,5,85,2
CNTD.0021,5,111,3
CNTD.0021,5,135,2
CNTD.0021,7,85,2
CNTD.0021,7,111,3
CNTD.0021,7,135,2
CNTD.0021,8,85,2
CNTD.0021,8,111,3
CNTD.0021,8,135,2
CNTD.0021,9,85,2
CNTD.0021,9,111,3
CNTD.0021,9,135,2
CNTD.0021,10,85,2
CNTD.0021,10,111,3
CNTD.0021,10,135,2
CNTD.0021,11,85,2
CNTD.0021,11,111,2
CNTD.0021,11,135,2
CNTD.0021,11,664,2
CNTD.0021,11,6051,2
CNTD.0021,11,6057,2
CNTD.0021,11,7782,2
CNTD.0021,12,85,2
CNTD.0021,12,111,2
CNTD.0021,12,135,2
CNTD.0021,12,664,2
CNTD.0021,12,3647,3
CNTD.0021,12,6051,2
CNTD.0021,12,6057,2
CNTD.0021,12,7729,2
CNTD.0021,12,7782,2
CNTD.0021,13,85,2
CNTD.0021,13,111,2
CNTD.0021,13,135,2
CNTD.0021,13,664,2
CNTD.0021,13,3647,3
CNTD.0021,13,6051,2
CNTD.0021,13,6057,2
CNTD.0021,13,7729,2
CNTD.0021,13,7782,2
CNTD.0021,14,85,2
CNTD.0021,14,111,2
CNTD.0021,14,135,2
CNTD.0021,14,664,2
CNTD.0021,14,3647,3
CNTD.0021,14,6051,2
CNTD.0021,14,6057,2
CNTD.0021,14,7729,2
CNTD.0021,14,7782,2
CNTD.0021,15,85,2
CNTD.0021,15,111,2
CNTD.0021,15,135,2
CNTD.0021,15,664,2
CNTD.0021,15,3647,3
CNTD.0021,15,6051,2
CNTD.0021,15,6057,2
CNTD.0021,15,7729,2
CNTD.0021,15,7782,2
CNTD.0021,16,85,2
CNTD.0021,16,111,2
CNTD.0021,16,135,2
CNTD.0021,16,664,2
CNTD.0021,16,6051,2
CNTD.0021,16,6057,2
CNTD.0021,16,7729,2
CNTD.0021,16,7782,2
CNTD.0021,17,85,2
CNTD.0021,17,111,2
CNTD.0021,17,135,2
CNTD.0021,17,664,2
CNTD.0021,17,3647,3
CNTD.0021,17,6051,2
CNTD.0021,17,6057,2
CNTD.0021,17,7729,2
CNTD.0021,17,7782,2
CNTD.0023,6,85,3
CNTD.0023,6,111,3
CNTD.0023,7,85,3
CNTD.0023,7,111,3
CNTD.0023,8,111,2
CNTD.0023,9,111,2
CNTD.0023,10,111,2
CNTD.0023,11,111,2
CNTD.0023,11,3647,2
CNTD.0024,5,111,2
CNTD.0024,6,111,2
CNTD.0024,7,111,2
CNTD.0024,8,111,2
CNTD.0024,9,111,2
CNTD.0024,10,111,2
CNTD.0027,4,85,2
CNTD.0027,4,111,2
CNTD.0027,6,111,2
CNTD.0027,7,111,2
CNTD.0027,8,111,2
CNTD.0027,9,111,2
CNTD.0030,7,3647,2
CNTD.0030,8,3647,2
CNTD.0031,7,3647,2
CNTD.0032,8,111,2
CNTD.0032,9,111,2
CNTD.0032,10,111,2
CNTD.0032,11,111,2
CNTD.0032,11,3647,2
CNTD.0033,5,111,2
CNTD.0033,6,111,2
CNTD.0033,7,111,2
CNTD.0033,8,111,2
CNTD.0033,9,111,2
CNTD.0033,10,111,2
CNTD.0033,10,3647,2
CNTD.0035,5,111,2
CNTD.0035,6,111,2
CNTD.0035,7,111,2
CNTD.0035,8,111,2
CNTD.0035,9,111,2
CNTD.0036,7,85,2
CNTD.0036,7,111,2
CNTD.0036,8,85,2
CNTD.0036,8,111,2
CNTD.0036,9,85,2
CNTD.0036,9,111,2
CNTD.0036,10,85,2
CNTD.0036,10,111,2
CNTD.0036,11,111,2
CNTD.0036,12,111,2
CNTD.0037,8,111,2
CNTD.0037,9,111,2
CNTD.0037,10,111,2
CNTD.0037,11,111,2
CNTD.0037,12,111,2
CNTD.0037,13,111,2
CNTD.0037,13,3647,2
CNTD.0037,14,111,2
CNTD.0037,14,3647,2
CNTD.0037,15,111,2
CNTD.0037,15,3647,2
CNTD.0039,6,111,2
CNTD.0039,7,111,2
CNTD.0039,8,111,2
CNTD.0039,9,111,2
CNTD.0039,10,111,2
CNTD.0040,7,3647,2
CNTD.0040,8,3647,2
CNTD.0040,9,3647,2
CNTD.0041,7,3647,2
CNTD.0042,6,111,2
CNTD.0042,7,111,2
CNTD.0042,8,111,2
CNTD.0042,9,111,2
CNTD.0042,10,111,2
CNTD.0044,1,85,2
CNTD.0044,1,111,2
CNTD.0044,1,135,2
CNTD.0044,2,85,2
CNTD.0044,2,111,2
CNTD.0044,3,85,2
CNTD.0044,3,111,2
CNTD.0044,7,111,2
CNTD.0044,8,111,2
CNTD.0044,9,111,2
CNTD.0044,10,111,2
CNTD.0044,11,111,2
CNTD.0044,11,3647,2
CNTD.0046,8,111,3
CNTD.0046,9,111,3
CNTD.0046,10,3647,2
CNTD.0047,5,111,2
CNTD.0047,7,111,2
CNTD.0047,8,111,2
CNTD.0047,9,111,2
CNTD.0047,10,111,2
CNTD.0047,11,111,2
CNTD.0047,11,3647,2
CNTD.0047,12,111,2
CNTD.0047,12,3647,2
CNTD.0051,7,3647,2
CNTD.0052,8,3647,2
CNTD.0052,9,3647,2
CNTD.0054,7,3647,2
CNTD.0054,8,3647,2
CNTD.0061,11,3647,2
CNTD.0062,7,111,2
CNTD.0064,6,3647,2
CNTD.0064,7,3647,2
CNTD.0066,7,3647,2
CNTD.0067,10,85,3
CNTD.0067,10,111,3
CNTD.0067,10,135,3
CNTD.0067,10,7782,3
CNTD.0067,11,85,3
CNTD.0067,11,111,3
CNTD.0067,11,135,3
CNTD.0067,11,664,3
CNTD.0067,11,7782,3
CNTD.0067,12,85,3
CNTD.0067,12,108,3
CNTD.0067,12,111,3
CNTD.0067,12,135,3
CNTD.0067,12,664,3
CNTD.0067,12,3647,3
CNTD.0067,12,7782,3
CNTD.0067,13,85,3
CNTD.0067,13,108,3
CNTD.0067,13,111,3
CNTD.0067,13,135,3
CNTD.0067,13,664,3
CNTD.0067,13,3647,3
CNTD.0067,13,7782,3
CNTD.0067,14,85,3
CNTD.0067,14,108,3
CNTD.0067,14,111,3
CNTD.0067,14,135,3
CNTD.0067,14,664,3
CNTD.0067,14,3647,4
CNTD.0067,14,7729,3
CNTD.0067,14,7782,3
CNTD.0069,4,111,2
CNTD.0069,5,111,2
CNTD.0069,6,111,2
CNTD.0069,7,111,2
CNTD.0069,8,111,2
CNTD.0071,4,85,3
CNTD.0071,4,111,3
CNTD.0071,5,85,3
CNTD.0071,5,111,3
CNTD.0071,6,85,3
CNTD.0071,6,111,3
CNTD.0071,7,111,2
CNTD.0071,8,111,2
CNTD.0071,9,111,2
CNTD.0071,10,111,2
CNTD.0071,10,3647,2
CNTD.0072,4,111,3
CNTD.0072,6,111,3
CNTD.0072,7,111,2
CNTD.0072,8,111,3
CNTD.0072,10,111,2
CNTD.0072,11,111,2
CNTD.0072,12,111,2
CNTD.0072,13,111,2
CNTD.0072,13,3647,2
CNTD.0072,14,111,2
CNTD.0072,14,3647,2
CNTD.0073,6,3647,2
CNTD.0075,11,3647,2
CNTD.0076,7,3647,2
CNTD.0078,7,3647,2
CNTD.0079,4,111,2
CNTD.0079,7,111,2
CNTD.0079,8,111,2
CNTD.0079,9,111,2
CNTD.0080,2,111,2
CNTD.0081,2,111,2
CNTD.0081,3,111,2
CNTD.0081,5,85,3
CNTD.0081,5,111,3
CNTD.0081,6,85,3
CNTD.0081,6,111,3
CNTD.0081,7,85,3
CNTD.0081,7,111,3
CNTD.0081,8,85,3
CNTD.0081,8,111,3
CNTD.0081,9,111,2
CNTD.0082,6,111,3
CNTD.0082,7,111,3
CNTD.0082,8,111,2
CNTD.0082,11,3647,2
CNTD.0082,12,3647,2
CNTD.0082,13,3647,2
CNTD.0084,4,85,3
CNTD.0084,4,111,3
CNTD.0084,5,85,3
CNTD.0084,5,111,3
CNTD.0084,6,111,2
CNTD.0084,7,111,2
CNTD.0084,8,111,2
CNTD.0084,8,3647,2
CNTD.0084,9,111,2
CNTD.0084,9,3647,2
CNTD.0084,10,111,2
CNTD.0084,10,3647,2
CNTD.0085,7,85,6
CNTD.0085,7,108,6
CNTD.0085,7,111,6
CNTD.0085,7,135,6
CNTD.0085,7,3395,6
CNTD.0085,7,7782,6
CNTD.0085,9,85,6
CNTD.0085,9,111,6
CNTD.0085,9,135,6
CNTD.0085,9,664,6
CNTD.0085,9,7782,6
CNTD.0085,10,85,6
CNTD.0085,10,108,6
CNTD.0085,10,111,6
CNTD.0085,10,135,6
CNTD.0085,10,664,6
CNTD.0085,10,3647,6
CNTD.0085,10,7782,6
CNTD.0086,5,111,2
CNTD.0086,6,111,2
CNTD.0086,7,111,2
CNTD.0086,8,111,2
CNTD.0086,9,111,2
CNTM.0081,7,111,2
CNTM.0081,8,111,2
CNTM.0081,8,3647,2
CNTM.0081,9,111,2
CNTM.0081,9,3647,2
CNTM.0081,10,111,2
CNTM.0081,10,3647,2
CNTM.0145,2,7444,2
CNTM.0322,1,85,2
CNTM.0350,2,85,2
CNTM.0350,2,111,2
CNTM.0350,2,135,2
CNTM.0350,2,664,2
CNTM.0350,2,6425,2
CNTM.0840,3,135,2
CNTM.0985,1,76,2
CNTM.0985,1,666,2
CNTM.1057,1,85,3
CNTM.1057,1,111,3
CNTM.1057,1,135,3
CNTM.1057,1,666,3
CNTM.1109,2,85,2
CNTM.1109,2,111,2
CNTM.1109,2,135,2
CNTM.1109,2,664,2
CNTM.1109,2,6425,2
CNTM.1237,2,61,2
CNTM.1237,2,135,2
CNTM.1237,2,664,2
CNTM.1243,3,85,2
CNTM.1245,2,50,2
CNTM.1245,2,85,2
CNTM.1245,2,111,2
CNTM.1245,2,666,2
CNTM.1245,2,6452,2
CNTM.1245,2,6455,2
CNTM.1245,2,9143,2
CNTM.1245,3,50,2
CNTM.1245,3,85,2
CNTM.1245,3,111,2
CNTM.1245,3,6452,2
CNTM.1245,3,6455,2
CNTM.1245,3,9143,2
CNTM.1378,1,61,2
CNTM.1378,1,666,2
CNTM.1557,2,61,2
CNTM.1557,2,6425,2
CNTM.1665,2,7444,2
CNTM.1898,2,664,2
CNTM.1898,2,6425,2
CNTM.1898,2,7444,2
CNTM.2042,2,664,2
CNTM.2042,2,6425,2
CNTM.2042,2,7444,2
CNTM.2237,8,111,3
CNTM.2237,9,111,3
CNTM.2237,10,111,3
CNTM.2237,11,111,3
CNTM.2237,12,111,2
CNTM.2237,12,3647,2
CNTM.2237,14,111,3
CNTM.2237,14,3647,2
CNTM.2237,15,3647,2
CNTW.0151,1,7444,2
CNTW.0279,2,7444,2
CNTW.0359,6,3647,2
CNTW.0360,11,3647,2
CNTW.0404,1,111,2
CNTW.0404,2,111,2
CNTW.0404,3,111,2
CNTW.0404,4,111,2
CNTW.0404,7,3647,2
CNTW.0417,1,85,2
CNTW.0531,7,3647,2
CNTW.0659,2,50,3
CNTW.0659,2,85,3
CNTW.0659,2,108,3
CNTW.0659,2,111,3
CNTW.0659,2,135,3
CNTW.0659,2,666,3
CNTW.0659,2,3164,3
CNTW.0659,2,6452,3
CNTW.0659,2,6455,3
CNTW.0659,2,6462,3
CNTW.0659,3,50,4
CNTW.0659,3,85,4
CNTW.0659,3,108,3
CNTW.0659,3,111,4
CNTW.0659,3,135,4
CNTW.0659,3,666,4
CNTW.0659,3,3164,4
CNTW.0659,3,6452,4
CNTW.0659,3,6455,4
CNTW.0659,3,6462,4
CNTW.0659,9,85,3
CNTW.0659,9,111,3
CNTW.0659,10,111,2
CNTW.0659,11,111,2
CNTW.0659,12,111,2
CNTW.0659,13,111,2
CNTW.0659,13,3647,2
CNTW.0660,7,85,3
CNTW.0660,7,111,3
CNTW.0660,8,85,3
CNTW.0660,8,111,3
CNTW.0660,9,111,2
CNTW.0660,10,111,2
CNTW.0660,11,111,2
CNTW.0660,12,111,2
CNTW.0684,1,135,2
CNTW.0684,2,135,2
CNTW.0684,2,664,2
CNTW.0890,7,50,2
CNTW.0890,7,85,2
CNTW.0890,7,108,2
CNTW.0890,7,111,2
CNTW.0890,7,135,2
CNTW.0890,7,664,2
CNTW.0890,7,3164,2
CNTW.0890,7,3647,3
CNTW.0890,7,6452,2
CNTW.0890,7,6455,2
CNTW.0890,7,6462,2
CNTW.0890,7,7729,2
CNTW.0890,7,7782,2
CNTW.0930,1,3527,2
CNTW.0932,1,666,2
CNTW.1293,1,85,2
CNTW.1293,1,111,2
CNTW.1293,1,135,2
CON3151,1,3392,2
CON3151,1,3393,2
CON3151,1,3395,2
CON3151,1,3396,2
CON3151,1,3444,2
CON3151,1,6702,2
CON3151,1,6704,2
CON3151,1,6705,2
CON3151,1,6706,2
CON3151,1,6707,2
CON3151,1,7239,2
CON3151,1,9645,2
CONE/542,1,85,4
CONE/542,1,111,4
CONE/542,1,135,4
CONE/542,1,9924,4
COPA/7828A,1,135,2
COPA/E206,2,85,2
COPA/E206,2,135,2
COPA/E30,1,85,3
COPA/E30,1,135,3
COPADC23,1,7444,2
CPLP.0095,1,61,2
CPLP.0095,1,85,2
CRA 152,1,76,2
CRA 152,1,85,2
CRA 152,1,135,2
CRA 156,2,7444,2
CRA 188,1,76,2
CRA 188,1,85,2
CRA 188,1,135,2
CSAB.0537,2,3063,2
CSAB.0538,2,3063,2
CSAB.0538,2,7444,2
CSAB.0551,2,3063,2
CSAB.0551,2,3647,3
CSAB.0551,2,7444,3
CSAB.0561,2,3063,2
CSAB.0572,2,3063,2
CSAB.0572,2,7444,4
CSAC.0686,1,111,2
CSAC.0799,6,3647,2
CSSA.0360,13,85,2
CSSA.0360,13,111,2
CSSA.0360,17,85,3
CSSA.0360,17,111,4
CSSA.0360,18,85,6
CSSA.0360,18,111,6
CSSA.0360,18,135,6
CSSA.0360,18,7782,6
CSSA.0360,19,85,6
CSSA.0360,19,111,6
CSSA.0360,19,135,6
CSSA.0360,19,664,6
CSSA.0360,19,7782,6
CSSA.0362,6,85,3
CSSA.0362,6,111,3
CSSA.0362,6,135,3
CSSA.0362,6,7782,3
CSSA.0362,8,85,3
CSSA.0362,8,111,3
CSSA.0362,8,135,3
CSSA.0362,8,664,3
CSSA.0362,8,7782,3
CSSA.0362,8,8174,2
CSSA.0362,9,85,3
CSSA.0362,9,111,3
CSSA.0362,9,135,3
CSSA.0362,9,664,3
CSSA.0362,9,2928,2
CSSA.0362,9,2932,2
CSSA.0362,9,2933,2
CSSA.0362,9,2934,2
CSSA.0362,9,3647,5
CSSA.0362,9,7729,3
CSSA.0362,9,7782,3
CSSA.0362,9,8174,2
CSSA.0364,7,85,9
CSSA.0364,7,111,9
CSSA.0364,7,135,18
CSSA.0364,7,7782,9
CSSA.0364,8,85,3
CSSA.0364,8,111,3
CSSA.0364,8,135,3
CSSA.0364,9,85,6
CSSA.0364,9,111,6
CSSA.0364,9,135,6
CSSA.0364,9,664,3
CSSA.0364,9,3647,2
CSSA.0364,9,7782,6
CSSC.0260,5,3647,2
CSSC.0261,5,85,3
CSSC.0261,5,111,3
CSSC.0261,6,85,3
CSSC.0261,6,111,3
CSSC.0261,7,111,2
CSSC.0261,8,111,2
CSSC.0261,9,111,2
CSSC.0261,10,111,2
CSSC.0261,10,3647,2
CSSC.0263,7,3647,2
CSSC.0263,8,3647,2
CSSC.0263,9,3647,2
CSSC.0295,8,111,2
CSSC.0295,9,111,2
CSSC.0295,10,111,2
CSSC.0295,11,111,2
CSSC.0295,11,3647,2
CSSC.0315,4,85,2
CSSC.0315,4,111,2
